"word.StartDate","word.EndDate","word.Status","word.IPAddress","word.Progress","word.Duration..in.seconds.","word.Finished","word.RecordedDate","word.ResponseId","word.RecipientLastName","word.RecipientFirstName","word.RecipientEmail","word.ExternalReference","word.LocationLatitude","word.LocationLongitude","word.DistributionChannel","word.UserLanguage","word.consent_response","word.att_check_1","word.att_check_2","word.att_check_3_1","word.att_check_3_2","word.att_check_3_3","word.att_check_4","word.comp_check_1","word.comp_check_2","word.comp_check_3","word.plot_names","word.hiring_likelihood","word.word_gen","word.subject","word.comp_check_7","word.comp_check_8","word.comp_check_9","word.politics_1","word.gender","word.gender_4_TEXT","word.ethnicity","word.ethnicity_5_TEXT","word.age","word.education","word.education_9_TEXT","word.comments","word.StudyID","word.attention_check","word.attention_check2","word.comp_check","word.n_after_exclusions"
"3/7/22 15:13","3/7/22 15:18","IP Address","174.103.176.18",100,326,TRUE,"3/7/22 15:18","R_2c0gHkeZ2sY0jWz",NA,NA,NA,NA,43.08180237,-87.89199829,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_fr_partial",90,"firm",1,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",35,"High School or Equivalent","","No idea how I was supposed to come up with that many different words for graphs.","lifelines_e5",0,1,0,141
"3/7/22 15:13","3/7/22 15:18","IP Address","174.103.176.18",100,326,TRUE,"3/7/22 15:18","R_2c0gHkeZ2sY0jWz",NA,NA,NA,NA,43.08180237,-87.89199829,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_rf_full",11,"negative",1,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",35,"High School or Equivalent","","No idea how I was supposed to come up with that many different words for graphs.","lifelines_e5",0,1,0,141
"3/7/22 15:13","3/7/22 15:18","IP Address","174.103.176.18",100,326,TRUE,"3/7/22 15:18","R_2c0gHkeZ2sY0jWz",NA,NA,NA,NA,43.08180237,-87.89199829,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_rf_partial",1,"bad",1,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",35,"High School or Equivalent","","No idea how I was supposed to come up with that many different words for graphs.","lifelines_e5",0,1,0,141
"3/7/22 15:13","3/7/22 15:18","IP Address","174.103.176.18",100,326,TRUE,"3/7/22 15:18","R_2c0gHkeZ2sY0jWz",NA,NA,NA,NA,43.08180237,-87.89199829,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_rfr_full",80,"balanced",1,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",35,"High School or Equivalent","","No idea how I was supposed to come up with that many different words for graphs.","lifelines_e5",0,1,0,141
"3/7/22 15:13","3/7/22 15:18","IP Address","174.103.176.18",100,326,TRUE,"3/7/22 15:18","R_2c0gHkeZ2sY0jWz",NA,NA,NA,NA,43.08180237,-87.89199829,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_rfr_partial",75,"great",1,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",35,"High School or Equivalent","","No idea how I was supposed to come up with that many different words for graphs.","lifelines_e5",0,1,0,141
"3/7/22 15:13","3/7/22 15:18","IP Address","174.103.176.18",100,326,TRUE,"3/7/22 15:18","R_2c0gHkeZ2sY0jWz",NA,NA,NA,NA,43.08180237,-87.89199829,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_frf_full",6,"hectic",1,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",35,"High School or Equivalent","","No idea how I was supposed to come up with that many different words for graphs.","lifelines_e5",0,1,0,141
"3/7/22 15:13","3/7/22 15:18","IP Address","174.103.176.18",100,326,TRUE,"3/7/22 15:18","R_2c0gHkeZ2sY0jWz",NA,NA,NA,NA,43.08180237,-87.89199829,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_frf_partial",7,"disgusting",1,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",35,"High School or Equivalent","","No idea how I was supposed to come up with that many different words for graphs.","lifelines_e5",0,1,0,141
"3/7/22 15:13","3/7/22 15:18","IP Address","174.103.176.18",100,326,TRUE,"3/7/22 15:18","R_2c0gHkeZ2sY0jWz",NA,NA,NA,NA,43.08180237,-87.89199829,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_frfr",50,"swarthy",1,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",35,"High School or Equivalent","","No idea how I was supposed to come up with that many different words for graphs.","lifelines_e5",0,1,0,141
"3/7/22 15:13","3/7/22 15:18","IP Address","174.103.176.18",100,326,TRUE,"3/7/22 15:18","R_2c0gHkeZ2sY0jWz",NA,NA,NA,NA,43.08180237,-87.89199829,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_rfrf",5,"horrid",1,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",35,"High School or Equivalent","","No idea how I was supposed to come up with that many different words for graphs.","lifelines_e5",0,1,0,141
"3/7/22 15:13","3/7/22 15:18","IP Address","174.103.176.18",100,326,TRUE,"3/7/22 15:18","R_2c0gHkeZ2sY0jWz",NA,NA,NA,NA,43.08180237,-87.89199829,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","logistic_rise",95,"fantastic",1,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",35,"High School or Equivalent","","No idea how I was supposed to come up with that many different words for graphs.","lifelines_e5",0,1,0,141
"3/7/22 15:13","3/7/22 15:18","IP Address","174.103.176.18",100,326,TRUE,"3/7/22 15:18","R_2c0gHkeZ2sY0jWz",NA,NA,NA,NA,43.08180237,-87.89199829,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","logistic_fall",5,"poor",1,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",35,"High School or Equivalent","","No idea how I was supposed to come up with that many different words for graphs.","lifelines_e5",0,1,0,141
"3/7/22 15:13","3/7/22 15:18","IP Address","174.103.176.18",100,326,TRUE,"3/7/22 15:18","R_2c0gHkeZ2sY0jWz",NA,NA,NA,NA,43.08180237,-87.89199829,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","positive_change_full",72,"strange",1,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",35,"High School or Equivalent","","No idea how I was supposed to come up with that many different words for graphs.","lifelines_e5",0,1,0,141
"3/7/22 15:13","3/7/22 15:18","IP Address","174.103.176.18",100,326,TRUE,"3/7/22 15:18","R_2c0gHkeZ2sY0jWz",NA,NA,NA,NA,43.08180237,-87.89199829,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","positive_change_partial",50,"odd",1,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",35,"High School or Equivalent","","No idea how I was supposed to come up with that many different words for graphs.","lifelines_e5",0,1,0,141
"3/7/22 15:13","3/7/22 15:18","IP Address","174.103.176.18",100,326,TRUE,"3/7/22 15:18","R_2c0gHkeZ2sY0jWz",NA,NA,NA,NA,43.08180237,-87.89199829,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","negative_change_full",0,"gross",1,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",35,"High School or Equivalent","","No idea how I was supposed to come up with that many different words for graphs.","lifelines_e5",0,1,0,141
"3/7/22 15:13","3/7/22 15:18","IP Address","174.103.176.18",100,326,TRUE,"3/7/22 15:18","R_2c0gHkeZ2sY0jWz",NA,NA,NA,NA,43.08180237,-87.89199829,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","negative_change_partial",50,"focused",1,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",35,"High School or Equivalent","","No idea how I was supposed to come up with that many different words for graphs.","lifelines_e5",0,1,0,141
"3/7/22 15:13","3/7/22 15:18","IP Address","174.103.176.18",100,326,TRUE,"3/7/22 15:18","R_2c0gHkeZ2sY0jWz",NA,NA,NA,NA,43.08180237,-87.89199829,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","linear_rise_sharp_fall",7,"sad",1,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",35,"High School or Equivalent","","No idea how I was supposed to come up with that many different words for graphs.","lifelines_e5",0,1,0,141
"3/7/22 15:13","3/7/22 15:18","IP Address","174.103.176.18",100,326,TRUE,"3/7/22 15:18","R_2c0gHkeZ2sY0jWz",NA,NA,NA,NA,43.08180237,-87.89199829,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","linear_rise_sharp_fall_exp_rise",81,"volatile",1,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",35,"High School or Equivalent","","No idea how I was supposed to come up with that many different words for graphs.","lifelines_e5",0,1,0,141
"3/7/22 15:12","3/7/22 15:18","IP Address","24.99.72.49",100,352,TRUE,"3/7/22 15:18","R_2y44lkc2TBMh92g",NA,NA,NA,NA,33.86540222,-84.33850098,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","linear_rise",80,"Resilient ",2,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",19,"Female",NA,"White","",34,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141
"3/7/22 15:12","3/7/22 15:18","IP Address","24.99.72.49",100,352,TRUE,"3/7/22 15:18","R_2y44lkc2TBMh92g",NA,NA,NA,NA,33.86540222,-84.33850098,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","linear_fall",15,"Flailing ",2,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",19,"Female",NA,"White","",34,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141
"3/7/22 15:12","3/7/22 15:18","IP Address","24.99.72.49",100,352,TRUE,"3/7/22 15:18","R_2y44lkc2TBMh92g",NA,NA,NA,NA,33.86540222,-84.33850098,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","linear_low",1,"Terrible",2,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",19,"Female",NA,"White","",34,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141
"3/7/22 15:12","3/7/22 15:18","IP Address","24.99.72.49",100,352,TRUE,"3/7/22 15:18","R_2y44lkc2TBMh92g",NA,NA,NA,NA,33.86540222,-84.33850098,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","linear_middle",50,"Stagnant ",2,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",19,"Female",NA,"White","",34,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141
"3/7/22 15:12","3/7/22 15:18","IP Address","24.99.72.49",100,352,TRUE,"3/7/22 15:18","R_2y44lkc2TBMh92g",NA,NA,NA,NA,33.86540222,-84.33850098,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","linear_high",100,"Perfection",2,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",19,"Female",NA,"White","",34,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141
"3/7/22 15:12","3/7/22 15:18","IP Address","24.99.72.49",100,352,TRUE,"3/7/22 15:18","R_2y44lkc2TBMh92g",NA,NA,NA,NA,33.86540222,-84.33850098,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","exp_rise_convex",91,"Resounding",2,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",19,"Female",NA,"White","",34,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141
"3/7/22 15:12","3/7/22 15:18","IP Address","24.99.72.49",100,352,TRUE,"3/7/22 15:18","R_2y44lkc2TBMh92g",NA,NA,NA,NA,33.86540222,-84.33850098,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","exp_fall_convex",12,"Sad",2,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",19,"Female",NA,"White","",34,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141
"3/7/22 15:12","3/7/22 15:18","IP Address","24.99.72.49",100,352,TRUE,"3/7/22 15:18","R_2y44lkc2TBMh92g",NA,NA,NA,NA,33.86540222,-84.33850098,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","exp_rise_concave",84,"Impressive",2,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",19,"Female",NA,"White","",34,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141
"3/7/22 15:12","3/7/22 15:18","IP Address","24.99.72.49",100,352,TRUE,"3/7/22 15:18","R_2y44lkc2TBMh92g",NA,NA,NA,NA,33.86540222,-84.33850098,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","exp_fall_concave",10,"Meh",2,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",19,"Female",NA,"White","",34,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141
"3/7/22 15:12","3/7/22 15:18","IP Address","24.99.72.49",100,352,TRUE,"3/7/22 15:18","R_2y44lkc2TBMh92g",NA,NA,NA,NA,33.86540222,-84.33850098,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_fr_full",60,"Redemption",2,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",19,"Female",NA,"White","",34,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141
"3/7/22 15:12","3/7/22 15:18","IP Address","24.99.72.49",100,352,TRUE,"3/7/22 15:18","R_2y44lkc2TBMh92g",NA,NA,NA,NA,33.86540222,-84.33850098,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_fr_partial",50,"Improvement",2,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",19,"Female",NA,"White","",34,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141
"3/7/22 15:12","3/7/22 15:18","IP Address","24.99.72.49",100,352,TRUE,"3/7/22 15:18","R_2y44lkc2TBMh92g",NA,NA,NA,NA,33.86540222,-84.33850098,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_rf_full",18,"Uneven",2,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",19,"Female",NA,"White","",34,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141
"3/7/22 15:12","3/7/22 15:18","IP Address","24.99.72.49",100,352,TRUE,"3/7/22 15:18","R_2y44lkc2TBMh92g",NA,NA,NA,NA,33.86540222,-84.33850098,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_rf_partial",41,"Improving",2,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",19,"Female",NA,"White","",34,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141
"3/7/22 15:12","3/7/22 15:18","IP Address","24.99.72.49",100,352,TRUE,"3/7/22 15:18","R_2y44lkc2TBMh92g",NA,NA,NA,NA,33.86540222,-84.33850098,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_rfr_full",23,"Uneven",2,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",19,"Female",NA,"White","",34,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141
"3/7/22 15:12","3/7/22 15:18","IP Address","24.99.72.49",100,352,TRUE,"3/7/22 15:18","R_2y44lkc2TBMh92g",NA,NA,NA,NA,33.86540222,-84.33850098,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_rfr_partial",20,"Uneven",2,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",19,"Female",NA,"White","",34,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141
"3/7/22 15:12","3/7/22 15:18","IP Address","24.99.72.49",100,352,TRUE,"3/7/22 15:18","R_2y44lkc2TBMh92g",NA,NA,NA,NA,33.86540222,-84.33850098,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_frf_full",15,"Uneven",2,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",19,"Female",NA,"White","",34,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141
"3/7/22 15:12","3/7/22 15:18","IP Address","24.99.72.49",100,352,TRUE,"3/7/22 15:18","R_2y44lkc2TBMh92g",NA,NA,NA,NA,33.86540222,-84.33850098,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_frf_partial",31,"Uneven",2,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",19,"Female",NA,"White","",34,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141
"3/7/22 15:12","3/7/22 15:18","IP Address","24.99.72.49",100,352,TRUE,"3/7/22 15:18","R_2y44lkc2TBMh92g",NA,NA,NA,NA,33.86540222,-84.33850098,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_frfr",23,"Wild",2,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",19,"Female",NA,"White","",34,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141
"3/7/22 15:12","3/7/22 15:18","IP Address","24.99.72.49",100,352,TRUE,"3/7/22 15:18","R_2y44lkc2TBMh92g",NA,NA,NA,NA,33.86540222,-84.33850098,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_rfrf",20,"Inconsistent",2,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",19,"Female",NA,"White","",34,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141
"3/7/22 15:12","3/7/22 15:18","IP Address","24.99.72.49",100,352,TRUE,"3/7/22 15:18","R_2y44lkc2TBMh92g",NA,NA,NA,NA,33.86540222,-84.33850098,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","logistic_rise",14,"Unwieldy ",2,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",19,"Female",NA,"White","",34,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141
